# G-code interpreter output — auto-generated by gcode_interpreter.py
# Units: X/Y/Z in mm | Toolhead_Speed in mm/min | Extrusion_Length in mm | Extrusion_Speed in mm/min
X,Y,Z,QX,QY,QZ,QW,Toolhead_Speed_mm_per_min,Extrusion_Length_mm,Extrusion_Speed_mm_per_min,Move_Type,Segment_ID,GCode_Line
7.6520,19.7860,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272570,33.868641,extrusion,3,158
8.7070,17.6150,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272500,33.868238,extrusion,3,159
9.9720,15.5590,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868784,extrusion,3,160
11.4330,13.6380,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272470,33.868881,extrusion,3,161
12.9250,12.0350,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.247230,33.868631,extrusion,3,162
13.3660,12.4450,0.4500,0.500000,0.500000,0.500000,0.500000,600.0000,0.000000,0.000000,travel,4,163
13.4900,12.3110,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.020610,33.866363,extrusion,5,165
15.2550,10.7540,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265710,33.868416,extrusion,5,166
17.1660,9.3780,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265850,33.868465,extrusion,5,167
19.2030,8.1980,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.867775,extrusion,5,168
21.3460,7.2250,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265700,33.868047,extrusion,5,169
23.5750,6.4690,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265720,33.868153,extrusion,5,170
25.8750,5.9350,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.266560,33.867857,extrusion,5,171
28.2100,5.6320,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265820,33.868500,extrusion,5,172
30.5620,5.5610,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265650,33.868501,extrusion,5,173
32.9090,5.7230,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265590,33.867861,extrusion,5,174
35.2300,6.1160,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.868627,extrusion,5,175
37.5020,6.7370,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265900,33.867726,extrusion,5,176
39.7010,7.5790,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265830,33.868152,extrusion,5,177
41.8050,8.6340,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265720,33.868569,extrusion,5,178
43.5410,9.7150,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.230880,33.868987,extrusion,5,179
45.4160,11.1390,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265800,33.867886,extrusion,5,180
47.1410,12.7420,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265850,33.868657,extrusion,5,181
48.6990,14.5060,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265700,33.868407,extrusion,5,182
50.0750,16.4160,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.868670,extrusion,5,183
51.2560,18.4530,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265820,33.868207,extrusion,5,184
52.2290,20.5960,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265700,33.868047,extrusion,5,185
52.9870,22.8260,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265900,33.868218,extrusion,5,186
